APR,AIRE,REGIONE,STATO_ESTERO,DATA_INS,DATA_AGG
3,2022,"CAMBIO RESIDENZA",,270362,"EMILIA ROMAGNA",,"APR",6,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CAMBIO RESIDENZA",,245373,"EMILIA ROMAGNA",,"APR",9,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,268584,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"CAMBIO RESIDENZA",,270562,"EMILIA ROMAGNA",,"APR",16,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"CAMBIO RESIDENZA",,265097,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"CAMBIO RESIDENZA",,246633,"EMILIA ROMAGNA",,"APR",4,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"CAMBIO RESIDENZA",,271047,"EMILIA ROMAGNA",,"APR",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CAMBIO RESIDENZA",,246633,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
4,2022,"CAMBIO RESIDENZA",,265097,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
4,2022,"CAMBIO RESIDENZA",,268905,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"CAMBIO RESIDENZA",,265744,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,270562,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CAMBIO RESIDENZA",,270504,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
6,2022,"CAMBIO RESIDENZA",,265473,"EMILIA ROMAGNA",,"APR",4,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,270228,"EMILIA ROMAGNA","SOMALIA","AIRE",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"CAMBIO RESIDENZA",,271088,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
7,2022,"CAMBIO RESIDENZA",,266443,"EMILIA ROMAGNA",,"APR",25,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
8,2022,"CAMBIO RESIDENZA",,266443,"EMILIA ROMAGNA",,"APR",4,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
6,2022,"CAMBIO RESIDENZA",,248725,"EMILIA ROMAGNA",,"APR",7,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
6,2022,"CAMBIO RESIDENZA",,267902,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CAMBIO RESIDENZA",,268882,"EMILIA ROMAGNA",,"APR",25,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,268882,"EMILIA ROMAGNA",,"APR",88,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CAMBIO RESIDENZA",,242507,"EMILIA ROMAGNA","REGNO UNITO","AIRE",8,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,242507,"EMILIA ROMAGNA","REGNO UNITO","AIRE",37,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
8,2021,"CAMBIO RESIDENZA",,261864,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CAMBIO RESIDENZA",,261864,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,266322,"EMILIA ROMAGNA",,"APR",43,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
12,2021,"CAMBIO RESIDENZA",,248725,"EMILIA ROMAGNA",,"APR",26,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
12,2021,"CAMBIO RESIDENZA",,257461,"EMILIA ROMAGNA",,"APR",8,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,270262,"EMILIA ROMAGNA",,"APR",4,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,265474,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,267107,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,247547,"EMILIA ROMAGNA","SVIZZERA","AIRE",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,265473,"EMILIA ROMAGNA",,"APR",6,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,266443,"EMILIA ROMAGNA",,"APR",34,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CAMBIO RESIDENZA",,248725,"EMILIA ROMAGNA",,"APR",8,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CAMBIO RESIDENZA",,268905,"EMILIA ROMAGNA",,"APR",5,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"CAMBIO RESIDENZA",,268905,"EMILIA ROMAGNA",,"APR",9,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
12,2021,"CAMBIO RESIDENZA",,270564,"EMILIA ROMAGNA",,"APR",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"CAMBIO RESIDENZA",,248727,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"CAMBIO RESIDENZA",,262702,"EMILIA ROMAGNA",,"APR",4,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CAMBIO RESIDENZA",,251422,"EMILIA ROMAGNA","FRANCIA","AIRE",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"CAMBIO RESIDENZA",,267983,"EMILIA ROMAGNA",,"APR",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,270744,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"CAMBIO RESIDENZA",,250986,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"CAMBIO RESIDENZA",,248464,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
4,2022,"CAMBIO RESIDENZA",,271708,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,267882,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,267985,"EMILIA ROMAGNA",,"APR",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"CAMBIO RESIDENZA",,270643,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"CAMBIO RESIDENZA",,272107,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
6,2022,"CAMBIO RESIDENZA",,270565,"EMILIA ROMAGNA",,"APR",6,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,270909,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"CAMBIO RESIDENZA",,270404,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"CAMBIO RESIDENZA",,265097,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
4,2022,"CAMBIO RESIDENZA",,268689,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
9,2021,"CAMBIO RESIDENZA",,266443,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CAMBIO RESIDENZA",,268689,"EMILIA ROMAGNA",,"APR",8,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CAMBIO RESIDENZA",,267902,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CAMBIO RESIDENZA",,246633,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CAMBIO RESIDENZA",,266446,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CAMBIO RESIDENZA",,266443,"EMILIA ROMAGNA",,"APR",9,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
9,2021,"CAMBIO RESIDENZA",,267107,"EMILIA ROMAGNA",,"APR",10,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CAMBIO RESIDENZA",,265585,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,261864,"EMILIA ROMAGNA",,"APR",49,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,267902,"EMILIA ROMAGNA",,"APR",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,270723,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,248727,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
12,2021,"CAMBIO RESIDENZA",,265097,"EMILIA ROMAGNA",,"APR",14,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
12,2021,"CAMBIO RESIDENZA",,262702,"EMILIA ROMAGNA",,"APR",5,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
12,2021,"CAMBIO RESIDENZA",,267983,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,268884,"EMILIA ROMAGNA",,"APR",4,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,257461,"EMILIA ROMAGNA",,"APR",6,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,268882,"EMILIA ROMAGNA",,"APR",33,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"CAMBIO RESIDENZA",,266443,"EMILIA ROMAGNA",,"APR",8,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CAMBIO RESIDENZA",,245187,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
4,2022,"CAMBIO RESIDENZA",,270362,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"CAMBIO RESIDENZA",,248725,"EMILIA ROMAGNA",,"APR",19,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CAMBIO RESIDENZA",,266443,"EMILIA ROMAGNA",,"APR",4,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
4,2022,"CAMBIO RESIDENZA",,267986,"EMILIA ROMAGNA","FRANCIA","AIRE",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CAMBIO RESIDENZA",,271567,"EMILIA ROMAGNA",,"APR",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
4,2022,"CAMBIO RESIDENZA",,268562,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"CAMBIO RESIDENZA",,268082,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,271067,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CAMBIO RESIDENZA",,271387,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CAMBIO RESIDENZA",,257461,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,271087,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,247546,"EMILIA ROMAGNA","SVIZZERA","AIRE",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
6,2022,"CAMBIO RESIDENZA",,242507,"EMILIA ROMAGNA","REGNO UNITO","AIRE",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
7,2022,"CAMBIO RESIDENZA",,266444,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
8,2021,"CAMBIO RESIDENZA",,265473,"EMILIA ROMAGNA",,"APR",26,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
9,2021,"CAMBIO RESIDENZA",,265473,"EMILIA ROMAGNA",,"APR",182,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CAMBIO RESIDENZA",,265473,"EMILIA ROMAGNA",,"APR",49,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,248725,"EMILIA ROMAGNA",,"APR",61,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,270564,"EMILIA ROMAGNA",,"APR",5,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,270405,"EMILIA ROMAGNA",,"APR",5,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
12,2021,"CAMBIO RESIDENZA",,247610,"EMILIA ROMAGNA","SVIZZERA","AIRE",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,270565,"EMILIA ROMAGNA",,"APR",16,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,270843,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"CAMBIO RESIDENZA",,257461,"EMILIA ROMAGNA",,"APR",4,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
4,2022,"CAMBIO RESIDENZA",,248725,"EMILIA ROMAGNA",,"APR",14,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
4,2022,"CAMBIO RESIDENZA",,266443,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,247610,"EMILIA ROMAGNA","SVIZZERA","AIRE",8,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CAMBIO RESIDENZA",,270262,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,271074,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"CAMBIO RESIDENZA",,242507,"EMILIA ROMAGNA","REGNO UNITO","AIRE",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"CAMBIO RESIDENZA",,246555,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CAMBIO RESIDENZA",,266445,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
7,2022,"CAMBIO RESIDENZA",,248725,"EMILIA ROMAGNA",,"APR",11,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
6,2022,"CAMBIO RESIDENZA",,257461,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
12,2021,"CAMBIO RESIDENZA",,266443,"EMILIA ROMAGNA",,"APR",24,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,268883,"EMILIA ROMAGNA",,"APR",26,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
8,2021,"CAMBIO RESIDENZA",,266446,"EMILIA ROMAGNA",,"APR",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
10,2021,"CAMBIO RESIDENZA",,254822,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
9,2021,"CAMBIO RESIDENZA",,265097,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,270562,"EMILIA ROMAGNA",,"APR",127,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
12,2021,"CAMBIO RESIDENZA",,266446,"EMILIA ROMAGNA",,"APR",18,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
12,2021,"CAMBIO RESIDENZA",,270563,"EMILIA ROMAGNA",,"APR",16,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,249464,"EMILIA ROMAGNA","FRANCIA","AIRE",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,270404,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,270565,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"CAMBIO RESIDENZA",,248725,"EMILIA ROMAGNA",,"APR",35,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CAMBIO RESIDENZA",,270843,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
4,2022,"CAMBIO RESIDENZA",,270562,"EMILIA ROMAGNA",,"APR",15,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CAMBIO RESIDENZA",,270564,"EMILIA ROMAGNA",,"APR",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"CAMBIO RESIDENZA",,270565,"EMILIA ROMAGNA",,"APR",4,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"CAMBIO RESIDENZA",,242507,"EMILIA ROMAGNA","REGNO UNITO","AIRE",18,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,268582,"EMILIA ROMAGNA",,"APR",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"CAMBIO RESIDENZA",,267882,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"CAMBIO RESIDENZA",,257461,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"CAMBIO RESIDENZA",,271107,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"CAMBIO RESIDENZA",,271387,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"CAMBIO RESIDENZA",,245187,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,270844,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CAMBIO RESIDENZA",,247507,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"CAMBIO RESIDENZA",,246633,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CAMBIO RESIDENZA",,265473,"EMILIA ROMAGNA",,"APR",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
7,2022,"CAMBIO RESIDENZA",,242507,"EMILIA ROMAGNA","REGNO UNITO","AIRE",8,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
7,2022,"CAMBIO RESIDENZA",,270562,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
7,2022,"CAMBIO RESIDENZA",,266445,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
9,2021,"CAMBIO RESIDENZA",,246633,"EMILIA ROMAGNA",,"APR",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
9,2021,"CAMBIO RESIDENZA",,268884,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,266443,"EMILIA ROMAGNA",,"APR",104,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
9,2021,"CAMBIO RESIDENZA",,268882,"EMILIA ROMAGNA",,"APR",18,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,248726,"EMILIA ROMAGNA",,"APR",13,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,266445,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,269243,"EMILIA ROMAGNA",,"APR",5,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,265526,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,257461,"EMILIA ROMAGNA",,"APR",4,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,248463,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,268926,"LOMBARDIA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,270362,"EMILIA ROMAGNA",,"APR",30,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CAMBIO RESIDENZA",,268883,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"CAMBIO RESIDENZA",,270602,"EMILIA ROMAGNA",,"APR",5,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"CAMBIO RESIDENZA",,266443,"EMILIA ROMAGNA",,"APR",8,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"CAMBIO RESIDENZA",,248727,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"CAMBIO RESIDENZA",,270404,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
12,2021,"CAMBIO RESIDENZA",,266445,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
5,2022,"CAMBIO RESIDENZA",,265473,"EMILIA ROMAGNA",,"APR",4,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,268689,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
4,2022,"CAMBIO RESIDENZA",,271387,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
6,2022,"CAMBIO RESIDENZA",,248726,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,248463,"EMILIA ROMAGNA",,"APR",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
2,2022,"CAMBIO RESIDENZA",,265526,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CAMBIO RESIDENZA",,270563,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CAMBIO RESIDENZA",,245167,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
7,2022,"CAMBIO RESIDENZA",,268905,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
7,2022,"CAMBIO RESIDENZA",,257461,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
9,2021,"CAMBIO RESIDENZA",,242507,"EMILIA ROMAGNA","REGNO UNITO","AIRE",7,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,248522,"EMILIA ROMAGNA",,"APR",7,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
8,2021,"CAMBIO RESIDENZA",,266443,"EMILIA ROMAGNA",,"APR",4,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,254485,"EMILIA ROMAGNA","FRANCIA","AIRE",3,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,270563,"EMILIA ROMAGNA",,"APR",12,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,266446,"EMILIA ROMAGNA",,"APR",22,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
12,2021,"CAMBIO RESIDENZA",,267107,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
11,2021,"CAMBIO RESIDENZA",,270203,"EMILIA ROMAGNA",,"APR",1,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,248725,"EMILIA ROMAGNA",,"APR",29,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,242507,"EMILIA ROMAGNA","REGNO UNITO","AIRE",17,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,268883,"EMILIA ROMAGNA",,"APR",21,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,271047,"EMILIA ROMAGNA",,"APR",10,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CAMBIO RESIDENZA",,248726,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CAMBIO RESIDENZA",,267986,"EMILIA ROMAGNA","FRANCIA","AIRE",15,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
3,2022,"CAMBIO RESIDENZA",,242507,"EMILIA ROMAGNA","REGNO UNITO","AIRE",8,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
1,2022,"CAMBIO RESIDENZA",,261864,"EMILIA ROMAGNA",,"APR",2,2022-08-03 10:07:20.0,2022-08-03 10:07:20.0
